,region,total,18_30,31_40,41_50,51_60,60_,date
4661,город Москва,74.79796602937168,2.363009233468062,3.5657701866053473,5.140951635908195,10.04681925397371,53.68141571941636,2021-07-01
4662,Московская область,51.75132019865346,2.0681069038213535,3.4067592147316876,4.7387954516177535,8.048389187051852,33.48926944143082,2021-07-01
4663,Республика Карелия,93.47842862326395,3.2114482548011645,5.395101720489072,7.452333143426628,11.589781815256348,65.82976368929073,2021-07-01
4664,Республика Коми,73.23713418306518,3.399746801214371,6.121019186568174,8.082695215034601,12.256787816959402,43.376885163288634,2021-07-01
4665,Архангельская область (кроме Ненецкого автономного округа),75.37717219224467,2.707216102532462,4.7429391629151105,6.617023595545055,10.224797766985448,51.08519556426659,2021-07-01
4666,Ненецкий автономный округ (Архангельская область),64.1375115456532,2.861069183806799,4.663317488566987,7.344161841897768,10.22775912951407,39.041203901867576,2021-07-01
4667,Вологодская область,77.44200472267737,2.5307503983347264,4.511564304343369,6.372486842356751,11.557354119137269,52.46984905850525,2021-07-01
4668,Калининградская область,63.77721318170394,2.5671886780598143,4.22138100025132,5.788200552902739,9.469637471726566,41.730805478763514,2021-07-01
4669,город Санкт-Петербург,98.5710045907188,2.439666722507597,3.867510644754735,5.412174783845455,9.876787172880176,76.97486526673082,2021-07-01
4670,Ленинградская область,65.83625286691947,1.852897774673471,3.787688664566329,5.200476987770452,9.049453403081612,45.9457360368276,2021-07-01
4671,Мурманская область,37.5240153698367,2.095886822111606,3.3621517771373677,4.558826740022706,5.897410706488516,21.6097393240765,2021-07-01
4672,Новгородская область,89.64323995847505,3.033346556046015,5.641315631778399,7.437353881991509,13.05503743153026,60.47618645712887,2021-07-01
4673,Псковская область,73.3334515654197,3.284164907964382,5.925039782409968,7.666275963363101,11.482485259952051,44.975485651730196,2021-07-01
4674,Республика Дагестан,98.82733971148018,11.416387116088039,14.729504296264997,18.745713389353025,25.024710345600155,28.91102456417397,2021-07-01
4675,Республика Ингушетия,116.08646065279964,14.525839662971038,14.607303845885282,24.45477186149537,31.94171819599507,30.556827086452895,2021-07-01
4676,Кабардино-Балкарская Республика,64.06186902533504,4.279841829931511,5.994079552135261,8.009746994619135,15.032369180076646,30.7458314685725,2021-07-01
4677,Карачаево-Черкесская Республика,110.79880607791436,8.000309439849406,11.326787820963261,16.574371933805658,26.36040717126851,48.53692971202754,2021-07-01
4678,Республика Северная Осетия-Алания,78.68728520353544,3.230423403328245,4.948795119882037,7.659811455234325,15.321065707879693,47.527189517211134,2021-07-01
4679,Чеченская Республика,118.73761675629777,18.048160470816935,27.70375275702407,28.51417097020545,24.33123808404851,20.140294474202797,2021-07-01
4680,Ставропольский край,73.47368013990281,3.357209047850255,5.13535539294671,7.876694180312489,14.28819004323982,42.81623147555353,2021-07-01
4681,Республика Адыгея (Адыгея),68.97296223608332,3.111188836855821,5.10614961774047,8.012228850501009,13.556665306466135,39.186729624519884,2021-07-01
4682,Республика Калмыкия,77.13790446841294,6.218887045158231,7.344879696574612,8.193078108332346,15.993540357947138,39.387519260400616,2021-07-01
4683,Республика Крым,64.51378802236879,2.5515650685904023,5.402881186046536,8.159013198511973,13.58030015071693,34.82002841850295,2021-07-01
4684,Краснодарский край,73.79590274152802,3.287680198284748,4.957998376832156,7.335923434894801,12.174286635677637,46.04001409583868,2021-07-01
4685,Астраханская область,42.78105951424064,2.7020038525603893,4.029954559030164,5.082292854723194,7.63696934588656,23.329838902040333,2021-07-01
4686,Волгоградская область,66.31007744419605,2.526917960232058,4.692558988359933,6.792733726777652,11.10987183155281,41.1879949372736,2021-07-01
4687,Ростовская область,81.38231241238162,3.306958339690722,7.039124368705289,10.26907659143185,16.597687998955394,44.16946511359837,2021-07-01
4688,город Севастополь,40.89083750333339,1.5647304271439553,2.868672449763918,4.28830256160881,6.2334311126449045,25.9357009521718,2021-07-01
4689,Республика Башкортостан,58.93388436752732,2.7495237663393115,4.159663718992492,5.214528128804077,9.526915485778265,37.28325326761317,2021-07-01
4690,Республика Марий Эл,87.47105127552078,3.6811523813472484,5.8104754402279175,7.229036977368168,13.471892343321507,57.27849413325594,2021-07-01
4691,Республика Мордовия,83.34264055509554,2.842232962970095,4.962995770028178,7.250646691443134,14.48460457145058,53.80216055920356,2021-07-01
4692,Республика Татарстан (Татарстан),70.12624161556398,3.1180343697677526,4.8103294197405315,6.364467453493986,12.420777993487619,43.41263237907409,2021-07-01
4693,Удмуртская Республика,66.7181837418539,2.936339359134727,4.999477686499401,6.657488234553583,10.624392308331034,41.500486153335174,2021-07-01
4694,Чувашская Республика - Чувашия,61.474076373796954,2.8935113318845076,4.288523232950429,5.911207699472214,10.381868984787333,37.99896512470247,2021-07-01
4695,Кировская область,91.60172232163069,2.6276363351312177,5.008106878008084,6.551893217978632,11.45761426618556,65.9564716243272,2021-07-01
4696,Нижегородская область,84.59266525465348,2.9487947938519503,4.531957921671045,6.389947339127456,11.307543525180762,59.414421674822265,2021-07-01
4697,Оренбургская область,91.59896341322188,3.410854309118,5.470645910912212,7.120743830790333,13.306809613390188,62.28990974901115,2021-07-01
4698,Пензенская область,71.73378531843724,2.4308659553272216,4.369826275972231,6.442801832522787,11.469535160795044,47.02075609381996,2021-07-01
4699,Пермский край,73.9835945257188,3.0357532642101748,5.222813821478322,6.64027409401375,9.991621631157141,49.09313171485941,2021-07-01
4700,Самарская область,63.82990865408393,2.5864222659316383,4.649409479025187,6.563387319112132,10.968358018162657,39.06233157185232,2021-07-01
4701,Саратовская область,54.779507087562955,2.4349602168751256,4.206068111248289,5.829792439682336,9.71437231927873,32.59431400047848,2021-07-01
4702,Ульяновская область,86.70307201972555,3.313582074973796,5.75629207128839,7.640035163204383,14.735057074542874,55.2581056357161,2021-07-01
4703,Курганская область,85.31096912909098,3.4938978951097646,6.054460828029368,7.868600119720976,13.139988027902318,54.75402225832855,2021-07-01
4704,Свердловская область,61.37666381434136,3.0246613864072516,5.216002454040927,6.698729879976234,9.054637142030648,37.3826329518863,2021-07-01
4705,Тюменская область (без автономных округов),58.14930649369666,2.9804540527371906,4.958568449042983,5.555307184384494,8.566213702443129,36.088763105088866,2021-07-01
4706,Ханты-Мансийский автономный округ - Югра (Тюменская область),31.44068630181305,2.3506003007725518,3.491236947857795,4.161990550195715,6.081815348406724,15.355043154580263,2021-07-01
4707,Ямало-Ненецкий автономный округ (Тюменская область),25.58088517577375,2.394837388713186,2.7622895376684156,3.3253505420376226,5.491672912743826,11.606734794610702,2021-07-01
4708,Челябинская область,61.65138360815729,3.1265158402583935,4.619772801868241,5.897508140152956,9.064688437642507,38.94289838823519,2021-07-01
4709,Республика Алтай,91.67971614001104,4.009884410329752,7.404256089502792,9.671696371190382,14.206576934565566,56.38730233442255,2021-07-01
4710,Республика Тыва,63.25370495931809,5.754189267725688,8.705443626501356,12.428564509879891,15.23149941882991,21.13400813638125,2021-07-01
4711,Республика Хакасия,49.52108503935824,2.8137193723732983,5.010939109383576,6.106729619800165,7.706245442037757,27.883451495763445,2021-07-01
4712,Алтайский край,72.18228207945381,3.1406321240680333,5.76348671132008,7.168758461787016,9.830370156504683,46.279034625773996,2021-07-01
4713,Кемеровская область - Кузбасс,79.18825751505821,3.4418780563565763,6.398460420301005,8.271291683976052,12.375799617687242,48.70082773673734,2021-07-01
4714,Новосибирская область,64.72635144351642,2.8393631211600394,5.423865582898634,6.954465374128269,10.12837798061336,39.38027938471612,2021-07-01
4715,Омская область,63.49875897934258,3.068275834898289,5.203619315271777,6.683914008431062,10.377296544840899,38.16565327590056,2021-07-01
4716,Томская область,60.2070932667127,3.7119080964068396,5.7551859737896125,7.521915953730548,10.245352173470273,32.97273106931542,2021-07-01
4717,Красноярский край,62.60655576405188,3.500473931326003,5.61539466206613,7.186528655250063,10.473409598868868,35.83074891654082,2021-07-01
4718,Иркутская область,84.76767152795702,5.31995296041593,8.621397452906733,9.686651191715779,13.39230263648195,47.74736728643662,2021-07-01
4719,Республика Бурятия,74.17769483606665,4.312833673793498,7.270930181818921,8.787018066206564,12.41994619613144,41.386966718116234,2021-07-01
4720,Забайкальский край,71.03091168834867,4.123456907312397,6.826865119104686,8.009606211763812,10.501336041804107,41.56964740836367,2021-07-01
4721,Хабаровский край,48.70854267108437,2.6853643034077384,4.235558865506595,5.826487345201507,7.2252747041603165,28.73585745280822,2021-07-01
4722,Амурская область,78.12408070131457,4.179851275059283,6.533255909731584,8.09750257723388,11.60842416537272,47.70504677391711,2021-07-01
4723,Камчатский край,41.30690769314685,2.5572165163459717,3.8470547090323968,5.101598821819442,6.795714656989672,23.00532298895937,2021-07-01
4724,Магаданская область,35.72507444222277,2.4526374843563445,4.099716616079521,5.2361292921155975,6.50919918868766,17.427391860983647,2021-07-01
4725,Сахалинская область,43.525712438300644,2.9096764760996745,4.38613651386575,5.947024531476193,6.651277436519425,23.631597480339607,2021-07-01
4726,Еврейская автономная область,77.40575079872204,4.057507987220447,7.565495207667731,9.150159744408946,10.690095846645367,45.94249201277955,2021-07-01
4727,Чукотский автономный округ,33.416116461727945,3.6545722535182827,4.421830516687867,5.915965029176005,7.612009610919296,11.811739051426494,2021-07-01
4728,Республика Саха (Якутия),53.23476966224054,4.227212412586522,5.636622670119586,7.106116168400086,10.80479973441171,25.460018676722633,2021-07-01
4729,Приморский край,55.523781528178056,2.651444954958985,4.965801206063976,6.697574452403927,8.49804350095109,32.71091741380008,2021-07-01
4730,Российская Федерация,73.25585718892354,3.3319122809676047,5.422210415655935,7.3380143115240735,11.752726763236883,45.41099341753903,2021-08-01
4731,Белгородская область,121.18923555353125,3.1811655276627744,5.993801171639549,9.571395852351877,17.988540537313977,84.45433246456307,2021-08-01
4732,Брянская область,85.82949600991645,2.8655209092554044,5.19497210577315,8.187323388704657,14.476418851390314,55.105260754792916,2021-08-01
4733,Владимирская область,86.43103079579078,2.7665619302301843,4.933317139793711,7.1179547857497845,12.602647047647006,59.010549892370086,2021-08-01
4734,Воронежская область,90.65504630448888,2.8543447108094697,5.17434013067269,7.854327361806517,15.402011096422289,59.37002300477791,2021-08-01
4735,Ивановская область,75.13738156412356,2.625041538673518,4.659423402686032,6.700897235347993,11.01180103583268,50.14021835158333,2021-08-01
4736,Калужская область,74.40508301864173,2.924134348338628,4.927171372055386,6.817319027353194,11.602629423165297,48.13382884772923,2021-08-01
4737,Костромская область,87.39495530876495,2.9120512775630427,5.768407585336629,7.479038800298524,13.673910725737281,57.561546919829475,2021-08-01
4738,Курская область,104.9003728266976,4.271820576239777,7.725574744092047,12.188003881483427,21.031693917306896,59.683279707575466,2021-08-01
4739,Липецкая область,96.9551282051282,3.219310188336737,5.8039766280916725,8.557940492398457,15.860775470841842,63.51312542545949,2021-08-01
4740,Орловская область,78.40637186312418,3.1889673596564583,5.0076860874916855,7.3052328870710905,12.310159158587306,50.594326370317624,2021-08-01
4741,Рязанская область,111.62050412608342,3.246052608815605,5.618903407854446,8.592706443027453,16.395069642169364,77.76777202421655,2021-08-01
4742,Смоленская область,75.97106587908073,2.864968674243617,5.583377753556241,7.595043897312748,12.618238310243864,47.30943724372427,2021-08-01
4743,Тамбовская область,103.48142635908368,2.974598258281209,5.7179059150057325,9.942479033004162,17.440316968685266,67.40612618410732,2021-08-01
4744,Тверская область,73.23025740615711,2.905382785586925,4.892346696702603,6.7348041415553235,11.623136769750621,47.07458701256163,2021-08-01
4745,Тульская область,96.08899224699213,3.2474993358015065,6.0285070543055586,9.556867467385267,15.93248292923612,61.323635460263674,2021-08-01
4746,Ярославская область,74.89785923262318,2.143506167111317,4.024410676771192,5.987478895204217,10.131913028908738,52.610550464627714,2021-08-01
4747,город Москва,74.50306399421575,2.365774927795623,3.562135274060553,5.131706314870348,9.972382566643356,53.47106491084587,2021-08-01
4748,Московская область,51.628987692675324,2.0705717157127475,3.4090942996814295,4.748524972241677,8.016735813288683,33.38406089175078,2021-08-01
4749,Республика Карелия,93.09916249501289,3.213090099512208,5.381966962800725,7.473677124670194,11.51097326912626,65.51945503890352,2021-08-01
4750,Республика Коми,72.72090364925822,3.392372079302843,6.082916456691946,8.063029289937191,12.143708747649306,43.03887707567694,2021-08-01
4751,Архангельская область (кроме Ненецкого автономного округа),74.99662868004974,2.7109106997382377,4.728160774092006,6.620718192750831,10.134280135443932,50.80255887802472,2021-08-01
4752,Ненецкий автономный округ (Архангельская область),63.439140327558626,2.9061253914258036,4.618261280947983,7.276577530469261,9.979949987609542,38.65822613710604,2021-08-01
4753,Вологодская область,77.15096408297872,2.529012842276824,4.4950575217932975,6.362930284038288,11.500014769226492,52.263948665643824,2021-08-01
4754,Калининградская область,63.646644885649664,2.5770058431766776,4.209600402111083,5.795072568484544,9.39011843427997,41.67484763759739,2021-08-01
4755,город Санкт-Петербург,98.09685194588307,2.443938367956567,3.862681828160247,5.39137372774612,9.805654989969062,76.59320303205108,2021-08-01
4756,Ленинградская область,65.46482796369864,1.8449726344909498,3.765498272055269,5.199420302412783,8.954351720891356,45.70058503384827,2021-08-01
4757,Мурманская область,37.218365208278755,2.0945223124617938,3.35123569993887,4.572471836520828,5.846923849445463,21.353211509911798,2021-08-01
4758,Новгородская область,89.29044673075462,3.035034561920275,5.60924352016745,7.447481917237072,12.960509102571677,60.23817762885815,2021-08-01
4759,Псковская область,73.1673892259399,3.2809403965181723,5.896019179394082,7.667888219086206,11.453464656936164,44.86907677400528,2021-08-01
4760,Республика Дагестан,98.71435989433515,11.392131562124698,14.710036022689156,18.69432991319384,24.962794852588466,28.955067543738988,2021-08-01
4761,Республика Ингушетия,116.16792483571389,14.564632131025439,14.617001962898883,24.334515210526725,31.902925727940666,30.748849803322187,2021-08-01
4762,Кабардино-Балкарская Республика,63.97673238678266,4.274089354353646,5.975671630286094,8.020101450659292,14.941480065946381,30.765389885537243,2021-08-01
4763,Карачаево-Черкесская Республика,110.6526817045838,7.9981605520063095,11.331085596649453,16.535691952629918,26.257260554799863,48.53048304849825,2021-08-01
4764,Республика Северная Осетия-Алания,78.24434639834482,3.192910670641093,4.922824766483239,7.617970330314039,15.142158828910198,47.36848180199625,2021-08-01
4765,Чеченская Республика,119.00931380140882,18.168321326148607,27.699079834872283,28.580259440637867,24.384642908640366,20.1770102911097,2021-08-01
4766,Ставропольский край,73.25955780515298,3.363296137634113,5.121748956959262,7.860223231485579,14.195451440062216,42.7188380390118,2021-08-01
4767,Республика Адыгея (Адыгея),68.6426278210667,3.1003935945350167,5.05649150306477,7.997115511251882,13.431440495544804,39.05718671667023,2021-08-01
4768,Республика Калмыкия,76.7156572241318,6.189255659594643,7.3189522342064715,8.23382126348228,15.919461894038166,39.05416617281024,2021-08-01
4769,Республика Крым,64.38284414312744,2.552616826656598,5.392889484417679,8.1521767710817,13.501944174785361,34.7832168861861,2021-08-01
4770,Краснодарский край,73.59568975572785,3.297004704653298,4.950785079452711,7.336627171224503,12.103561134542598,45.90771166585473,2021-08-01
4771,Астраханская область,42.54954508918818,2.706012760353506,4.005901112271467,5.097326258947381,7.585855771524327,23.154449186091497,2021-08-01
4772,Волгоградская область,65.96254035067301,2.52934263762873,4.67962737557768,6.792733726777652,11.041172638647096,40.91966397204185,2021-08-01
4773,Ростовская область,81.14053233706869,3.2952400175440024,7.007078344875482,10.261423809621746,16.492940547929614,44.08384961709785,2021-08-01
4774,город Севастополь,40.88299424304695,1.570612872358782,2.866711634692309,4.26869441089272,6.235391927716512,25.941583397386623,2021-08-01
4775,Республика Башкортостан,58.73232902800498,2.746035787657837,4.167636241693005,5.222002368835807,9.483814034928619,37.11284059488972,2021-08-01
4776,Республика Марий Эл,86.895038292277,3.6752293686660784,5.78234112999236,7.226075471027584,13.317894013611083,56.89349830897988,2021-08-01
4777,Республика Мордовия,83.0204181189142,2.825544151534408,4.959144505850713,7.2442279178140225,14.385755457562277,53.605746086152784,2021-08-01
4778,Республика Татарстан (Татарстан),69.89871909442955,3.1180343697677526,4.8041662814705255,6.355736340944809,12.346306739391698,43.274475362854766,2021-08-01
4779,Удмуртская Республика,66.53001695509978,2.9390178899070283,4.998808053806326,6.658827499939733,10.536670425538185,41.39669308590852,2021-08-01
4780,Чувашская Республика - Чувашия,61.29938942357445,2.9026182345027425,4.290179033426472,5.897133395425851,10.331367070268032,37.87809168995136,2021-08-01
4781,Кировская область,91.30256372518043,2.61803766358736,5.014505992370656,6.551893217978632,11.432817698030593,65.68530915321318,2021-08-01
4782,Нижегородская область,84.30146901420156,2.9475355668662124,4.5237729462637475,6.389002918888153,11.259692899722719,59.18146468246073,2021-08-01
4783,Оренбургская область,91.21963647406088,3.430412550214497,5.467043077026015,7.126920117452385,13.209018407907706,61.98624232146028,2021-08-01
4784,Пензенская область,71.57962906441873,2.4184714826423157,4.366727657801004,6.449773723408046,11.444746215425232,46.89990998514212,2021-08-01
4785,Пермский край,73.62922945758494,3.026060565410015,5.224364653286348,6.6313568111176036,9.938117933780259,48.809329493990724,2021-08-01
4786,Самарская область,63.68755714667976,2.592763090314898,4.650043561463513,6.554827206194732,10.913192846028299,38.97673044267831,2021-08-01
4787,Саратовская область,54.56573828937365,2.4299500106675644,4.199387836304872,5.819772027267212,9.654667361971951,32.46196105316205,2021-08-01
4788,Ульяновская область,86.34766428168649,3.3037324378918824,5.7448008280261575,7.6252607075815115,14.640664719174536,55.033205589012404,2021-08-01
4789,Курганская область,85.0067801165447,3.4792381836617516,6.049574257546697,7.883259831168989,13.044699903490232,54.550007940677034,2021-08-01
4790,Свердловская область,61.138672193231486,3.0281578352972107,5.189196345884574,6.722505732427956,9.007085437127206,37.19172684249453,2021-08-01
4791,Тюменская область (без автономных округов),57.8570924115696,2.972031030414238,4.945609953161517,5.575392853000767,8.494941975095067,35.86911659989802,2021-08-01
4792,Ханты-Мансийский автономный округ - Югра (Тюменская область),31.444241532920845,2.3523779163264504,3.4793861774984682,4.170286089447244,6.071149655083328,15.371041694565355,2021-08-01
4793,Ямало-Ненецкий автономный округ (Тюменская область),25.44926052540173,2.396665508857242,2.7494926966600244,3.323522421893567,5.420376227125646,11.55920367086525,2021-08-01
4794,Челябинская область,61.42279126643643,3.1279681423023638,4.611349450013216,5.894022615247429,9.006886816292505,38.78256424258091,2021-08-01
4795,Республика Алтай,91.05967757994875,4.014410239235316,7.3906786027861004,9.644541397757,14.070802067398644,55.93924527277171,2021-08-01
4796,Республика Тыва,63.05090081363812,5.748135412630764,8.675174351026735,12.410402944595118,15.23149941882991,20.985688686555598,2021-08-01
4797,Республика Хакасия,49.355682698163285,2.8306355209046004,5.007179965265508,6.108609191859198,7.651737852325782,27.75752016780819,2021-08-01
4798,Алтайский край,71.85132251008447,3.155002736948544,5.745632313498839,7.163968257493512,9.746323844809574,46.040395357334,2021-08-01
4799,Кемеровская область - Кузбасс,78.81460261573618,3.446055092832737,6.380613082630136,8.27091195338731,12.27137370578322,48.44564878110278,2021-08-01
4800,Новосибирская область,64.53789813901464,2.835055617057142,5.419199120120496,6.981028316096137,10.045099567957338,39.25751551778353,2021-08-01
4801,Омская область,63.1641430391217,3.0561939406673932,5.192062720790051,6.6991477011569724,10.273812494254534,37.94292618225275,2021-08-01
4802,Томская область,60.25007030482866,3.7399365995259446,5.774805925972986,7.563024424971902,10.228535071598811,32.94376828275902,2021-08-01
4803,Красноярский край,62.419224209259504,3.5095778947364735,5.596136277928597,7.212089783287154,10.428590086694241,35.67283016661303,2021-08-01
4804,Иркутская область,84.43462184123845,5.305637297522844,8.604555496561925,9.706861539329546,13.306408659123434,47.5111588487007,2021-08-01
4805,Республика Бурятия,73.93719093472806,4.308774536218162,7.252664062729912,8.775855437874393,12.334704307049403,41.26519259085618,2021-08-01
4806,Забайкальский край,70.77651793808171,4.104472299083518,6.789845133058373,8.046626197810125,10.445331447528915,41.390242860600765,2021-08-01
4807,Хабаровский край,48.44876787584917,2.68920712582246,4.220187575847707,5.829561603133284,7.211440543467318,28.4983710275784,2021-08-01
4808,Амурская область,77.81455683088485,4.188804444865101,6.51023347308805,8.083433310396165,11.54575197673199,47.486333625803546,2021-08-01
4809,Камчатский край,40.947549788716806,2.54438230547347,3.8245948400055187,5.066304741920063,6.737960708063413,22.77430719325434,2021-08-01
4810,Магаданская область,35.458952486442165,2.4382525137736093,4.1141015866622554,5.221744321532863,6.372541968151675,17.31231209632176,2021-08-01
4811,Сахалинская область,43.22300724227329,2.9179133521820515,4.3573074475774325,5.930550779311438,6.597737741983975,23.419497921218397,2021-08-01
4812,Еврейская автономная область,77.00958466453673,4.019169329073482,7.539936102236422,9.201277955271566,10.638977635782746,45.61022364217252,2021-08-01
4813,Чукотский автономный округ,33.254588406323826,3.6545722535182827,4.442021523613382,5.794818987622913,7.571627597068265,11.79154804450098,2021-08-01
4814,Республика Саха (Якутия),53.095254340504965,4.240451092751211,5.629494150030908,7.120373208577443,10.693798493030853,25.411137396114547,2021-08-01
4815,Приморский край,55.2569862033268,2.639196866193358,4.9594108988819094,6.698639503600938,8.477807528207881,32.481931406442705,2021-08-01
4816,Российская Федерация,73.34798899768192,3.334553023388392,5.423777073724227,7.350985419373328,11.732367049650712,45.50630643154527,2021-09-01
4817,Белгородская область,121.22881358681443,3.1746773254852036,5.986664149244222,9.573991133222904,17.925604976191543,84.56787600267054,2021-09-01
4818,Брянская область,85.93349691633084,2.867211980904419,5.180597996756525,8.205925176843818,14.452743848304108,55.227017913521976,2021-09-01
4819,Владимирская область,86.50330564287731,2.764326625681116,4.930336733728287,7.123170496364277,12.587745017319884,59.09772676978375,2021-09-01
4820,Воронежская область,90.81942810746666,2.85217608544037,5.172171505303591,7.883386941752458,15.365578190221408,59.54611538474884,2021-09-01
4821,Ивановская область,75.30657567333176,2.6290940921874877,4.6604365410645245,6.728251971567285,11.001669652047754,50.287123416464716,2021-09-01
4822,Калужская область,74.62986273452017,2.9301284740953863,4.926172351095926,6.8522847609342845,11.59164019261124,48.32963695578333,2021-09-01
4823,Костромская область,87.35517318748677,2.9311466957765706,5.744538312569718,7.496542933660925,13.576842349818513,57.606102895661046,2021-09-01
4824,Курская область,105.01528516499953,4.272732578924712,7.688182634009674,12.193475897593043,20.98518178037516,59.87571227409694,2021-09-01
4825,Липецкая область,96.95424183117768,3.2210829362378037,5.7977720104379395,8.549963126843657,15.80493391195825,63.58048984570003,2021-09-01
4826,Орловская область,78.36635453147984,3.212425795447959,4.962149123896419,7.3204118749361795,12.250823115114684,50.6205446220846,2021-09-01
4827,Рязанская область,111.67422561385905,3.252426344653392,5.613440205707772,8.602722313629688,16.322226946880374,77.88340980298783,2021-09-01
4828,Смоленская область,75.98409339863016,2.8573692878397874,5.571435860635938,7.592872644054512,12.572641991820888,47.38977361427903,2021-09-01
4829,Тамбовская область,103.61215582952877,2.9816375374590214,5.711872247139036,9.931417308581887,17.40411496148509,67.58311377486375,2021-09-01
4830,Тверская область,73.34184851066017,2.896551834870855,4.89876920631429,6.757282925196228,11.614305819034552,47.17493872524424,2021-09-01
4831,Тульская область,96.22217698388327,3.237838266804222,6.025056672520814,9.580330063521528,15.904189798601216,61.474762182435484,2021-09-01
4832,Ярославская область,74.88094317493459,2.1531724857905115,4.019577517431594,5.985867842091018,10.117413550889946,52.60491177873152,2021-09-01
4833,город Москва,74.58089853457712,2.370832197423163,3.568061761905326,5.137000644011679,9.95049407153666,53.554509859700275,2021-09-01
4834,Московская область,51.76844415495157,2.073814889254056,3.415710373705698,4.762665208881781,8.019589806005033,33.49666387710499,2021-09-01
4835,Республика Карелия,93.11558094212333,3.222941167778469,5.373757739245507,7.51800693186837,11.465001617217041,65.53587348601394,2021-09-01
4836,Республика Коми,72.6225740237712,3.380080876116963,6.06202141127595,8.090069936946128,12.060128565985325,43.03027323344683,2021-09-01
4837,Архангельская область (кроме Ненецкого автономного округа),74.95229351358041,2.7016742067237978,4.725389826187675,6.648427671794152,10.083479423864512,50.793322385010285,2021-09-01
4838,Ненецкий автономный округ (Архангельская область),63.25891549708261,2.9061253914258036,4.618261280947983,7.186465115231251,10.025006195228547,38.523057514249025,2021-09-01
4839,Вологодская область,77.2065658768316,2.5489947369427006,4.503745302082808,6.380305844617312,11.482639208647468,52.290880784541315,2021-09-01
4840,Калининградская область,63.788012063332495,2.573078977129932,4.219417567227946,5.814706898718271,9.408771048002011,41.772037572254334,2021-09-01
4841,город Санкт-Петербург,98.04540647678027,2.455081790866925,3.8656534076030087,5.391930898891638,9.781882354426966,76.55085802499173,2021-09-01
4842,Ленинградская область,65.44527928458174,1.8449726344909498,3.7522897050844,5.21368555474132,8.907857565153897,45.72647382511118,2021-09-01
4843,Мурманская область,37.162420312636456,2.089064273862545,3.3307680551916863,4.579294384769889,5.834643262597153,21.32865033621518,2021-09-01
4844,Новгородская область,89.227990513407,3.0384105736687967,5.612619531915971,7.444105905488551,12.887924849978479,60.2449296523552,2021-09-01
4845,Псковская область,73.2351039663103,3.2809403965181723,5.889570156501663,7.679174009147939,11.488934282844472,44.89648512129806,2021-09-01
4846,Республика Дагестан,98.87361675522604,11.408408315442202,14.740036313117498,18.66369131871383,24.92992219392762,29.131558614024883,2021-09-01
4847,Республика Ингушетия,116.45110985251102,14.657734054356006,14.603424599079844,24.2646887680288,31.97857104064675,30.946691390399643,2021-09-01
4848,Кабардино-Балкарская Республика,64.04000961813917,4.2717883641225,5.980273610748386,8.005145014156842,14.882804815052157,30.89999781405928,2021-09-01
4849,Карачаево-Черкесская Республика,110.82029495634535,7.993862776320115,11.384807792726875,16.552883055374693,26.17775170460528,48.710989627318384,2021-09-01
4850,Республика Северная Осетия-Алания,77.99041405400102,3.164054722420206,4.911282387194884,7.553044446817045,15.023849441204563,47.33818305636432,2021-09-01
4851,Чеченская Республика,119.22627090131323,18.164315964304215,27.696409593642688,28.600286249859813,24.468755507372535,20.296503586133973,2021-09-01
4852,Ставропольский край,73.37807702388574,3.369741291522904,5.12031670053953,7.859865167380646,14.147112785896285,42.881041078546374,2021-09-01
4853,Республика Адыгея (Адыгея),68.77648882584467,3.096075497606695,5.050014357672287,8.014387898965168,13.414168107831516,39.20184296376901,2021-09-01
4854,Республика Калмыкия,76.94159653905416,6.174439966812848,7.326360080597369,8.289380111414008,15.815752044565604,39.33566433566433,2021-09-01
4855,Республика Крым,64.55638422404971,2.5520909476235,5.408665855410611,8.167953142074635,13.475650223130472,34.95202405581049,2021-09-01
4856,Краснодарский край,73.71039877746925,3.307736683681252,4.952720354359392,7.349294425159137,12.084208385475796,46.016438928793676,2021-09-01
4857,Астраханская область,42.612685386929755,2.709019441198343,3.9998877505817925,5.098328485895661,7.596880267955397,23.208569441298565,2021-09-01
4858,Волгоградская область,65.97789664085194,2.5317673150254025,4.670736891789881,6.793137839677097,11.012884735685917,40.96936985867364,2021-09-01
4859,Ростовская область,81.25532406422023,3.286152339144505,6.999664712496945,10.272663832905335,16.455394087173794,44.24144909249965,2021-09-01
4860,город Севастополь,41.07123248992141,1.5843385778600447,2.8725940799071354,4.296145821895246,6.217744592072033,26.100409418186953,2021-09-01
4861,Республика Башкортостан,58.88031898063325,2.756748865036651,4.1788476017406015,5.240937110249525,9.485807165603747,37.21797823800272,2021-09-01
4862,Республика Марий Эл,87.02682532443302,3.669306355984908,5.81195619339821,7.245325262241386,13.270509912161723,57.029727600646794,2021-09-01
4863,Республика Мордовия,83.11156470444757,2.8191253779052974,4.959144505850713,7.2429441630882,14.352377834690904,53.737972822912454,2021-09-01
4864,Республика Татарстан (Татарстан),69.98705740963298,3.121886331186507,4.822142101424713,6.358304315223978,12.306246340636653,43.37847832116114,2021-09-01
4865,Удмуртская Республика,66.49318715698065,2.9396875226001034,4.983406501865597,6.680925378811214,10.459662665834536,41.4295050878692,2021-09-01
4866,Чувашская Республика - Чувашия,61.46910897236883,2.898478733312636,4.310048639138984,5.912035599710235,10.316464865983649,38.03208113422333,2021-09-01
